text,language,class,label,source_id,text_proc,n_chars,n_words,rep_unigram,rep_trigram,is_artifact,detected_lang_raw,detected_lang_conf,detected_lang,is_code_switched,split
"Sega na-ahọrọ tweet nke na-akwado Snooty ya Bigoted prig nke onye, na-ehota tweet na a Lopsided comment, tara ahụhụ na ajọ mbunobi - mgbe ahụ na-akpali ya enweghị nchebe ndị ọzọ!",Igbo,1,Neutral,2185,"Sega na-ahọrọ tweet nke na-akwado Snooty ya Bigoted prig nke onye, na-ehota tweet na a Lopsided comment, tara ahụhụ na ajọ mbunobi - mgbe ahụ na-akpali ya enweghị nchebe ndị ọzọ!",178,31,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
"Ọ bụrụ na ị na-akọghị mgbe ahụ, kedu uru ị na-akọ ugbu a? All unu ndị internet idiots lol... otú ahụ ka m hụrụ a post na a nwaanyị kọrọ a nwa okorobịa, na ọ rụrụ arụ ya azụ na 4th klas... Bitch kwụsị enweghị a 3rd echiche nke ihe.",Igbo,1,Neutral,1063,"Ọ bụrụ na ị na-akọghị mgbe ahụ, kedu uru ị na-akọ ugbu a? All unu ndị internet idiots lol... otú ahụ ka m hụrụ a post na a nwaanyị kọrọ a nwa okorobịa, na ọ rụrụ arụ ya azụ na 4th klas... Bitch kwụsị enweghị a 3rd echiche nke ihe.",230,50,0.0,0.0,False,ibo_Latn,1.000006079673767,Igbo,False,train
"Ihere mee ndị ohu ndịda bụ́ ndị na-enye ndị iberibe a obi ike ịnọgide na-ewe ihe ubi n'ebe ha na-akọghị mkpụrụ. Oge eruola ka anyị hapụ ndị ahụ na-egbu egbu ma chee ndị iro anyị ihu. amaghị ihe ha, ịchọ ọdịmma onwe ha nanị na anyaukwu ha bụ ihe egwu maka ọdịmma nke ndịda.",Igbo,2,Hate,4431,"Ihere mee ndị ohu ndịda bụ́ ndị na-enye ndị iberibe a obi ike ịnọgide na-ewe ihe ubi n'ebe ha na-akọghị mkpụrụ. Oge eruola ka anyị hapụ ndị ahụ na-egbu egbu ma chee ndị iro anyị ihu. amaghị ihe ha, ịchọ ọdịmma onwe ha nanị na anyaukwu ha bụ ihe egwu maka ọdịmma nke ndịda.",272,54,0.0,0.0,False,ibo_Latn,1.000009059906006,Igbo,False,train
Gịnị mere na ị na-ekwu okwu elu mgbe Buhari họpụtara niile Muslim fulani fọrọ nke nta niile ọnọdụ na Nigeria Ewu!,Igbo,1,Neutral,696,Gịnị mere na ị na-ekwu okwu elu mgbe Buhari họpụtara niile Muslim fulani fọrọ nke nta niile ọnọdụ na Nigeria Ewu!,113,21,0.0,0.0,False,ibo_Latn,1.0000096559524536,Igbo,False,train
M nnọọ ekweta. dị nnọọ ka ụfọdụ mara mma na-ele anya pussy bụ nnọọ isi ... mma ịhụ &amp; apos; na-eche ma anụ ahụ 😆,Igbo,2,Hate,3480,M nnọọ ekweta. dị nnọọ ka ụfọdụ mara mma na-ele anya pussy bụ nnọọ isi ... mma ịhụ &amp; apos; na-eche ma anụ ahụ 😆,115,25,0.0,0.0,False,ibo_Latn,1.0000087022781372,Igbo,False,train
Ọ dịghị mfe Abi na naanị ndịda nweta Nigeria na ndị ugwu na- mumu ugbu a,Igbo,2,Hate,2797,Ọ dịghị mfe Abi na naanị ndịda nweta Nigeria na ndị ugwu na- mumu ugbu a,72,16,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
"Ị naghị eme mkpesa mgbe ndị ọzụzụ atụrụ na-egbu ndị aka ha dị ọcha, ma mgbe e gburu otu n'ime ha, ị na-eme mkpesa.",Igbo,1,Neutral,685,"Ị naghị eme mkpesa mgbe ndị ọzụzụ atụrụ na-egbu ndị aka ha dị ọcha, ma mgbe e gburu otu n'ime ha, ị na-eme mkpesa.",114,24,0.0,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False,train
"Nyere m aka ịgwa nwunye m ka o nyefee ụmụ ya na ezinụlọ ya n'aka ndị Fulani na-azụ atụrụ ka e gbuo ha, mgbe nke ahụ gasịrị, m nwere ike iwere ya dị ka ihe dị mkpa.",Igbo,2,Hate,129,"Nyere m aka ịgwa nwunye m ka o nyefee ụmụ ya na ezinụlọ ya n'aka ndị Fulani na-azụ atụrụ ka e gbuo ha, mgbe nke ahụ gasịrị, m nwere ike iwere ya dị ka ihe dị mkpa.",163,37,0.0,0.0,False,ibo_Latn,1.0000097751617432,Igbo,False,train
"Ị bụ onye iberiibe, ọ dịghị ihe jikọrọ ya na ịbụ onye na-ekpo ọkụ ma ọ bụ onye mara mma.",Igbo,1,Neutral,2391,"Ị bụ onye iberiibe, ọ dịghị ihe jikọrọ ya na ịbụ onye na-ekpo ọkụ ma ọ bụ onye mara mma.",88,20,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
"Ị bụ onye nnọchianya kwesịrị ekwesị nke ndị anyị, na-eme ka ndị Fulani na-azụ atụrụ na-egbu ndị anyị.",Igbo,2,Hate,1579,"Ị bụ onye nnọchianya kwesịrị ekwesị nke ndị anyị, na-eme ka ndị Fulani na-azụ atụrụ na-egbu ndị anyị.",101,18,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
Ụmụ agbọghọ Unilag nọ n'apịtị 😂😂😂 LINK,Igbo,0,Not Hate,572,Ụmụ agbọghọ Unilag nọ n'apịtị 😂😂😂,33,6,0.0,0.0,False,ibo_Latn,0.9940991401672364,Igbo,False,train
"Unu ndị mmadụ kwụsị izochi eziokwu na ị kpọrọ asị Buhari n'ihi ebe ọ na-ahọrọ VP, Echere m na ndị nzuzu ahụ kpọrọ asị hausa / Fulani amaghị na ọ bụ n'ihi VP oghere-abaghị uru ndị mmadụ",Igbo,1,Neutral,2999,"Unu ndị mmadụ kwụsị izochi eziokwu na ị kpọrọ asị Buhari n'ihi ebe ọ na-ahọrọ VP, Echere m na ndị nzuzu ahụ kpọrọ asị hausa / Fulani amaghị na ọ bụ n'ihi VP oghere-abaghị uru ndị mmadụ",184,37,0.0,0.0,False,ibo_Latn,1.0000081062316897,Igbo,False,train
Ọ bụ gọọmenti Naịjirịa na-ahụ maka ya. Ha bụ ndị were ndị iyi ọha egwu. Naanị ihe ha na-achọ bụ inweta ala dum na ndị na-agba ha gburugburu n'Ebe Ọwụwa Anyanwụ na-enye ha obi ike ịnọgide na-anwa ihe na-agaghị ekwe omume. Chineke ga-ebibi Naịjirịa n'ezie.,Igbo,2,Hate,89,Ọ bụ gọọmenti Naịjirịa na-ahụ maka ya. Ha bụ ndị were ndị iyi ọha egwu. Naanị ihe ha na-achọ bụ inweta ala dum na ndị na-agba ha gburugburu n'Ebe Ọwụwa Anyanwụ na-enye ha obi ike ịnọgide na-anwa ihe na-agaghị ekwe omume. Chineke ga-ebibi Naịjirịa n'ezie.,254,45,0.0,0.0,False,ibo_Latn,1.000009536743164,Igbo,False,train
: E nwere agbụrụ anọ dị mkpa na Naịjirịa : 1- Hausa/Fulani 2- Yorubas 3- Pigs 4- Igbos,Igbo,1,Neutral,3645,E nwere agbụrụ anọ dị mkpa na Naịjirịa : 1- Hausa/Fulani 2- Yorubas 3- Pigs 4- Igbos,84,17,0.0,0.0,False,ibo_Latn,1.000008225440979,Igbo,False,train
"Oloshi catfish werey, ogun kee ị",Igbo,1,Neutral,1936,"Oloshi catfish werey, ogun kee ị",32,6,0.0,0.0,False,ibo_Latn,0.8457776308059692,Igbo,False,train
"Ndị ugwu bụ isi ihe mere na-eme Nigeria mgbe mma, ndị ikom ndị a na-aghọta oke, na-eche dị ka a egweri egg na-akpa àgwà dị ka a ehi!!! nzuzu ebo!!! m na-ekenye ụlọ m, mee una igbu m sonyere, niile na vibes",Igbo,2,Hate,4636,"Ndị ugwu bụ isi ihe mere na-eme Nigeria mgbe mma, ndị ikom ndị a na-aghọta oke, na-eche dị ka a egweri egg na-akpa àgwà dị ka a ehi!!! nzuzu ebo!!! m na-ekenye ụlọ m, mee una igbu m sonyere, niile na vibes",205,42,0.0,0.05,False,ibo_Latn,1.0000098943710327,Igbo,False,train
"Echere m na ị bụ onye na-agụ akwụkwọ na-enweghị akwụkwọ. Ị bụ onye ọjọọ. Kwụsị ihi ụra na ọrụ, obere nwa",Igbo,1,Neutral,3467,"Echere m na ị bụ onye na-agụ akwụkwọ na-enweghị akwụkwọ. Ị bụ onye ọjọọ. Kwụsị ihi ụra na ọrụ, obere nwa",104,21,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
"A gbagharala ya, n'ihi na ha na-eme ihere, na-asụ ọnụ ma na-aṅụ obere oroma na-acha odo odo n'efu nke iguzosi ike n'ezi ihe ha na mba ha, ihere na-adịghị.",Igbo,1,Neutral,2565,"A gbagharala ya, n'ihi na ha na-eme ihere, na-asụ ọnụ ma na-aṅụ obere oroma na-acha odo odo n'efu nke iguzosi ike n'ezi ihe ha na mba ha, ihere na-adịghị.",154,29,0.0344827586206896,0.0,False,ibo_Latn,1.0000097751617432,Igbo,False,train
Kpachara anya b 🙄,Igbo,1,Neutral,2497,Kpachara anya b 🙄,17,4,0.0,0.0,False,ibo_Latn,0.499440997838974,Igbo,False,train
"Na-eme ihe ị na-eme, ụmụ okorobịa!",Igbo,0,Not Hate,770,"Na-eme ihe ị na-eme, ụmụ okorobịa!",34,6,0.0,0.0,False,ibo_Latn,1.0000096559524536,Igbo,False,train
Cheta mgbe nile inwe obi ụtọ n'ihi na ị maghị onye na-enwe mmasị n'ọchị gị.,Igbo,0,Not Hate,1770,Cheta mgbe nile inwe obi ụtọ n'ihi na ị maghị onye na-enwe mmasị n'ọchị gị.,75,15,0.0,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False,train
Akụkọ: Lekki bụ ihe na-eme ka ndị mmadụ ghara ịnabata ihe ha na-ekwu.,Igbo,0,Not Hate,33,Akụkọ: Lekki bụ ihe na-eme ka ndị mmadụ ghara ịnabata ihe ha na-ekwu.,69,13,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
"Ya mere Buhari na-alụso nrụrụ aka ọgụ? Gịnị banyere ọtụtụ ndị ọzọ nọ n'ọbụ aka Executive ya? Ọzọ ị bụ Aboki na dịka onye Alakụba ị bụ onye nzuzu na ị gaghị aga, ị gaghị ahụ ihe ziri ezi!",Igbo,2,Hate,3574,"Ya mere Buhari na-alụso nrụrụ aka ọgụ? Gịnị banyere ọtụtụ ndị ọzọ nọ n'ọbụ aka Executive ya? Ọzọ ị bụ Aboki na dịka onye Alakụba ị bụ onye nzuzu na ị gaghị aga, ị gaghị ahụ ihe ziri ezi!",186,39,0.0,0.0,False,ibo_Latn,1.0000094175338743,Igbo,False,train
M: Amaara m abụ nke ezigbo Ann... enyi m: OMG biko bụrụ ya anyị chọrọ ịnụ... ME: M kinda ihere... enyi m: pllllz... ME: Fuck it m ghaara ụgha....,Igbo,1,Neutral,323,M: Amaara m abụ nke ezigbo Ann... enyi m: OMG biko bụrụ ya anyị chọrọ ịnụ... ME: M kinda ihere... enyi m: pllllz... ME: Fuck it m ghaara ụgha....,145,29,0.0,0.0,False,ibo_Latn,1.000006914138794,Igbo,False,train
Ụfọdụ ụmụ agbọghọ agaghịdị na-akpa enyi ha kacha mma na-ekwu okwu banyere njikọ njikọ njikọ,Igbo,1,Neutral,1429,Ụfọdụ ụmụ agbọghọ agaghịdị na-akpa enyi ha kacha mma na-ekwu okwu banyere njikọ njikọ njikọ,91,15,0.1333333333333333,0.0,False,ibo_Latn,1.000007152557373,Igbo,False,train
"Ee GMP bụ a Muslim si North. ma kwere m O ghọgburu ndị ugwu na ya ebubo na-akwado ndịda. ndị ị kwuru nwere ha niile ego na ụlọ na Lagos Abuja na Port / h. Anyị na-ahapụ Almajiris, si Sch ụmụ. Ha bụ ndị Northern anyị na-",Igbo,1,Neutral,3804,"Ee GMP bụ a Muslim si North. ma kwere m O ghọgburu ndị ugwu na ya ebubo na-akwado ndịda. ndị ị kwuru nwere ha niile ego na ụlọ na Lagos Abuja na Port / h. Anyị na-ahapụ Almajiris, si Sch ụmụ. Ha bụ ndị Northern anyị na-",219,47,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
"Mụ onwe m kwa !! "": Ike gwụrụ m nke ukwuu na sch""",Igbo,0,Not Hate,513,"Mụ onwe m kwa !! "": Ike gwụrụ m nke ukwuu na sch""",49,13,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
"""KNOCK! KNOCK!! Ònye bụ DIA? DEZIANI...DEZIANI Ònye? M NA-AGBARA YA OBI Ọ BỤ DEZIANI na-asọpụrụ D COMMON MAN NIGERIA!*cc",Igbo,0,Not Hate,2741,KNOCK! KNOCK!! Ònye bụ DIA? DEZIANI...DEZIANI Ònye? M NA-AGBARA YA OBI Ọ BỤ DEZIANI na-asọpụrụ D COMMON MAN NIGERIA!*cc,119,19,0.0,0.0,False,ibo_Latn,0.9872490763664246,Igbo,False,train
Adamu Garba bụ onye isi mara mma n'ụwa maka ịnwa ịgba akwụkwọ 😂😂 gịnị ma ọ gaa mepụta ngwa nke ya ma mee ka ọ gbapụ dị ka Twitter .. Nonsense,Igbo,1,Neutral,347,Adamu Garba bụ onye isi mara mma n'ụwa maka ịnwa ịgba akwụkwọ 😂😂 gịnị ma ọ gaa mepụta ngwa nke ya ma mee ka ọ gbapụ dị ka Twitter .. Nonsense,141,31,0.0,0.0,False,ibo_Latn,1.0000091791152954,Igbo,False,train
"Dị ka ma ọ bụrụ na una ☺ G̶̲̅̊☺ na-akparị anyị gbuo sef: Ọ bụrụ na ndị ikom niile na-aghọ aghụghọ, ụmụ nwanyị niile kwesịrị ịghọ aghụghọ ma ka anyị nwee udo abeg!!",Igbo,1,Neutral,2850,"Dị ka ma ọ bụrụ na una ☺ G̶̲̅̊☺ na-akparị anyị gbuo sef: Ọ bụrụ na ndị ikom niile na-aghọ aghụghọ, ụmụ nwanyị niile kwesịrị ịghọ aghụghọ ma ka anyị nwee udo abeg!!",163,33,0.0,0.0,False,ibo_Latn,1.0000097751617432,Igbo,False,train
"Ọ ga-abụ na m ga-abụ onye a na-amanye ike n'oge na-adịghị anya... onye nwere ike inyere m aka, bụrụ nna ochie.",Igbo,2,Hate,1247,"Ọ ga-abụ na m ga-abụ onye a na-amanye ike n'oge na-adịghị anya... onye nwere ike inyere m aka, bụrụ nna ochie.",110,21,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
Nwa nwanyi nke na-akwa iko na nwa nwanyi nke na-akwa iko,Igbo,2,Hate,1552,Nwa nwanyi nke na-akwa iko na nwa nwanyi nke na-akwa iko,56,11,0.0,0.4444444444444444,True,ibo_Latn,0.999541997909546,Igbo,False,train
"Mgbe ịkwa iko (Zina) ghọrọ àgwà, ịda ogbenye na mwute na-aghọ onye òtù ọlụlụ ndụ.",Igbo,0,Not Hate,1030,"Mgbe ịkwa iko (Zina) ghọrọ àgwà, ịda ogbenye na mwute na-aghọ onye òtù ọlụlụ ndụ.",81,15,0.0,0.0,False,ibo_Latn,0.9999961853027344,Igbo,False,train
Ụmụ nwamba .... ha bụ nnọọ ndị na-adịghị asọpụrụ aidy 😂,Igbo,0,Not Hate,2731,Ụmụ nwamba .... ha bụ nnọọ ndị na-adịghị asọpụrụ aidy 😂,55,11,0.0,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False,train
Ụmụ nwanyị na-eme ka ike dị elu,Igbo,0,Not Hate,2542,Ụmụ nwanyị na-eme ka ike dị elu,31,7,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
"Ezigbo onye ọchịchị ndịda, biko zaghachi Malami n'ụzọ ọ ga-aghọta na ị naghị akwa emo!",Igbo,0,Not Hate,555,"Ezigbo onye ọchịchị ndịda, biko zaghachi Malami n'ụzọ ọ ga-aghọta na ị naghị akwa emo!",86,15,0.0,0.0,False,ibo_Latn,1.0000097751617432,Igbo,False,train
Ọ bụrụ na anyị amalite ịgụta ọnụ ọgụgụ ndị nkuzi Ronaldo chụrụ? Ole? Benitez? Mourinho? 😂😂 opekata mpe Messi enwetala trophies maka ụdị nkuzi dị iche iche dị ka Koeman na Valverde. ọ bụghị Ronaldo na ndị na-akwado ya na-ekwu maka iko ikike ọmụmụ dị ka Copa Italia. 😂😂,Igbo,1,Neutral,3039,Ọ bụrụ na anyị amalite ịgụta ọnụ ọgụgụ ndị nkuzi Ronaldo chụrụ? Ole? Benitez? Mourinho? 😂😂 opekata mpe Messi enwetala trophies maka ụdị nkuzi dị iche iche dị ka Koeman na Valverde. ọ bụghị Ronaldo na ndị na-akwado ya na-ekwu maka iko ikike ọmụmụ dị ka Copa Italia. 😂😂,267,49,0.0204081632653061,0.0,False,ibo_Latn,1.0000072717666626,Igbo,False,train
Girlfriend biography: m hụrụ n'anya m nwa soro ya. Boyfriend biography: Fuck ụmụ agbọghọ na-enweta ego.,Igbo,2,Hate,4305,Girlfriend biography: m hụrụ n'anya m nwa soro ya. Boyfriend biography: Fuck ụmụ agbọghọ na-enweta ego.,103,16,0.0,0.0,False,ibo_Latn,0.9998745918273926,Igbo,False,train
Lolz uche m na-apụ m ... mmekọahụ dị mma.: ị na-apụ gị uche.,Igbo,1,Neutral,4303,Lolz uche m na-apụ m ... mmekọahụ dị mma.: ị na-apụ gị uche.,60,13,0.0,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False,train
Na mumu dey ịhụnanya,Igbo,1,Neutral,943,Na mumu dey ịhụnanya,20,4,0.0,0.0,False,abz_Latn,0.5416195392608643,Other,True,train
"Mgbe ọ bụla m riri semo, ihe mbụ na-abịakwasị m n'uche bụ ndị ahụ na-akpọ ya ahịhịa.",Igbo,1,Neutral,3140,"Mgbe ọ bụla m riri semo, ihe mbụ na-abịakwasị m n'uche bụ ndị ahụ na-akpọ ya ahịhịa.",84,17,0.0,0.0,False,ibo_Latn,1.0000083446502686,Igbo,False,train
"Mayfield hụrụ Westbrook, onye na-agba okpu okpu St.",Igbo,0,Not Hate,1862,"Mayfield hụrụ Westbrook, onye na-agba okpu okpu St.",51,8,0.125,0.0,False,ibo_Latn,0.9981297850608826,Igbo,False,train
Ndị ugwu na-aṅụ ọgwụ ọjọọ.,Igbo,2,Hate,1437,Ndị ugwu na-aṅụ ọgwụ ọjọọ.,26,5,0.0,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False,train
Gịnị Mere Ụmụ Nwaanyị Ndị A Na-enweghị Olileanya Ji Eziga Ndị Nwoke Di Ha Lụrụ Ihe Nkpuchi?,Igbo,2,Hate,2692,Gịnị Mere Ụmụ Nwaanyị Ndị A Na-enweghị Olileanya Ji Eziga Ndị Nwoke Di Ha Lụrụ Ihe Nkpuchi?,91,17,0.0,0.0,False,ibo_Latn,1.0000097751617432,Igbo,False,train
Ị ga-abịa na-ede nonsense dị ka ị chọrọ nkwa ọlụlụ oponu,Igbo,1,Neutral,3104,Ị ga-abịa na-ede nonsense dị ka ị chọrọ nkwa ọlụlụ oponu,56,11,0.0,0.0,False,ibo_Latn,1.000009059906006,Igbo,False,train
Ụgbọala E Ji Ebere E Nye Ndị Mmadụ,Igbo,0,Not Hate,6096,Ụgbọala E Ji Ebere E Nye Ndị Mmadụ,34,8,0.0,0.0,False,ibo_Latn,1.0000097751617432,Igbo,False,train
Gịnị mere i ji kpọọ ya ka ọ bịa egwuregwu ị ga-efunahụ ọzọ lol M na-atụ anya na ị gaghị agbaji imi ya oge a,Igbo,0,Not Hate,139,Gịnị mere i ji kpọọ ya ka ọ bịa egwuregwu ị ga-efunahụ ọzọ lol M na-atụ anya na ị gaghị agbaji imi ya oge a,107,25,0.0,0.0,False,ibo_Latn,1.0000072717666626,Igbo,False,train
Lee ihe ndị a,Igbo,2,Hate,1956,Lee ihe ndị a,13,4,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
Ihe a bụ ihe m na-ekwu: Ndị na-agba akwụna na-agba akwụna kwesịrị ikwe ka ha na-akpa?,Igbo,2,Hate,2295,Ihe a bụ ihe m na-ekwu: Ndị na-agba akwụna na-agba akwụna kwesịrị ikwe ka ha na-akpa?,85,16,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
ihe ndị na-emebi emebi,Igbo,1,Neutral,2464,ihe ndị na-emebi emebi,22,4,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
"Ka ndị uweojii rụrụ arụ na-achụpụ gị, ka Boko Haram na-ere ezinụlọ gị ọkụ, ka ndị ọzụzụ atụrụ na-akpagbu nwunye gị na nne gị, gị onye nzuzu na-arịa ọrịa.",Igbo,1,Neutral,4450,"Ka ndị uweojii rụrụ arụ na-achụpụ gị, ka Boko Haram na-ere ezinụlọ gị ọkụ, ka ndị ọzụzụ atụrụ na-akpagbu nwunye gị na nne gị, gị onye nzuzu na-arịa ọrịa.",153,29,0.0,0.0,False,ibo_Latn,1.0000096559524536,Igbo,False,train
"Nwaanyị maara ihe na-aghọ mumu mgbe ọ hụrụ ya n'anya. """"""""",Igbo,1,Neutral,916,"Nwaanyị maara ihe na-aghọ mumu mgbe ọ hụrụ ya n'anya. """"""""",58,11,0.0,0.0,False,ibo_Latn,1.0000081062316897,Igbo,False,train
N'ezie !,Igbo,0,Not Hate,2269,N'ezie !,8,2,0.0,0.0,False,bre_Latn,0.7866823673248291,Other,True,train
"Biko, olee otú m si ekwu Soro Soke na Hausa na Igbo?",Igbo,0,Not Hate,3428,"Biko, olee otú m si ekwu Soro Soke na Hausa na Igbo?",52,12,0.0,0.0,False,ibo_Latn,1.0000065565109253,Igbo,False,train
Ọ̀ bụ na ha agaghị achọ ịkọrọ gị akụkọ ndị a gbasara ndị omekome?,Igbo,0,Not Hate,2,Ọ̀ bụ na ha agaghị achọ ịkọrọ gị akụkọ ndị a gbasara ndị omekome?,65,14,0.0,0.0,False,ibo_Latn,1.0000094175338743,Igbo,False,train
Ndị na-eyi ọha egwu wakporo ọdụ ụgbọelu Kaduna na okporo ígwè ihe na-erughị otu izu ma ndọrọ ndọrọ ọchịchị dị mkpa karịa.,Igbo,0,Not Hate,295,Ndị na-eyi ọha egwu wakporo ọdụ ụgbọelu Kaduna na okporo ígwè ihe na-erughị otu izu ma ndọrọ ndọrọ ọchịchị dị mkpa karịa.,121,22,0.0454545454545454,0.0,False,ibo_Latn,1.0000081062316897,Igbo,False,train
"N'ihi na ndị nwụrụ anwụ, e nweghị ebe dị nchebe karịa ebe Chineke na-echeta ha.",Igbo,0,Not Hate,3501,"N'ihi na ndị nwụrụ anwụ, e nweghị ebe dị nchebe karịa ebe Chineke na-echeta ha.",79,15,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
Mumu nwoke!,Igbo,1,Neutral,6107,Mumu nwoke!,11,2,0.0,0.0,False,cjk_Latn,0.9569941163063048,Other,True,train
"Ọrịa a anaghị adịte aka ma ọlị, Ya'll na-akpọ / ege ntị na nzuzu Trump na-ekwu banyere Chloroquine, ọ bụ ụgha niile na olileanya ụgha.",Igbo,1,Neutral,4006,"Ọrịa a anaghị adịte aka ma ọlị, Ya'll na-akpọ / ege ntị na nzuzu Trump na-ekwu banyere Chloroquine, ọ bụ ụgha niile na olileanya ụgha.",134,25,0.0,0.0,False,ibo_Latn,1.0000041723251345,Igbo,False,train
"Dị ka ihe ndị a na-eme n'akụkọ ifo, ha anaghị eme agadi ka ha na-aka nká.",Igbo,0,Not Hate,4149,"Dị ka ihe ndị a na-eme n'akụkọ ifo, ha anaghị eme agadi ka ha na-aka nká.",73,16,0.0,0.0,False,ibo_Latn,1.0000100135803225,Igbo,False,train
